duration,artist_familiarity,artist_hotttnesss,tempo,loudness,key,time_signature,end_of_fade_in,mode,start_of_fade_out,song_hotttnesss
212.29669,0.755077151,0.563763752,85.029,3.753,6,4,3.413,0,200.789,0.747754816
149.91628,0.804838889,0.457841156,165.546,8.225,11,3,0,1,147.603,0.558997327
280.24118,0.713782886,0.529166983,64.811,9.074,0,4,0,1,256.592,0.554384121
463.49016,0.407372281,0.482486802,81.111,9.492,10,3,0,1,457.236,0.288481643
144.92689,0.522423829,0.41759188,144.803,9.105,4,4,2.873,1,141.52,0.266955186
163.082,0.015557881,0.34424658,122.403,7.005,9,4,0.444,1,154.035,0.2
156.682,0.437193777,0.316155987,78.453,12.839,5,3,0.369,1,151.679,0.353261354
80.3522,0.620501925,0.301847095,141.836,4.379,0,4,0,1,80.352,0.428702263
317.88363,0.448124003,0.315522959,100.295,10.56,9,4,0,0,293.489,0.534629582
50.9122,0.754180833,0.476254162,81.901,7.837,4,4,0.223,0,46.527,0.340922756
218.61832,0.553194234,0.359807225,157.909,5.025,6,4,1.147,1,211.94,0.212045405
212.21832,0.486679143,0.362501434,159.702,9.191,5,1,0.285,0,203.685,0.255103036
112.95302,0.817256293,0.735208878,118.041,7.087,4,4,0,1,105.03,0.326478238
286.24934,0.493891153,0.355495957,119.428,9.033,9,4,0,0,279.319,0.407901717
194.37669,0.732393863,0.496224349,74.809,11.663,2,4,0,1,186.746,0.360370583
198.79138,0.761362238,0.467110649,100.081,11.105,7,4,4.917,1,195.158,0.270775999
347.84608,0.831240277,0.725746082,152.214,6.774,4,3,0,0,347.846,0.680334935
198.86975,0.580481348,0.412610819,107.087,13.637,0,4,5.01,0,177.389,0.225768116
225.64526,0.773271848,0.429689629,110.994,4.442,10,4,0,0,219.173,0.514753324
304.32608,0.490688788,0.326430853,109.051,12.436,7,4,4.737,1,296.832,0.266955186
207.33342,0.611788254,0.336726841,195.976,8.41,1,5,0.189,1,201.781,0.334706549
793.62567,0.553637086,0.360200448,127.923,12.593,11,4,0.125,1,773.648,0.509157228
209.99791,0.822432829,0.531303319,145.689,6.186,7,5,0.976,1,200.899,0.668466258
321.17506,0.847754656,0.494206855,100.604,3.973,4,4,0.125,0,313.295,0.474054831
218.61832,0.710203377,0.51484988,200.061,2.599,9,4,0,0,215.208,0.691042546
230.29506,0.249169263,0,100.173,5.614,1,4,0.289,0,221.304,0.2
352.88771,0.641197515,0.448653471,133.391,8.733,2,4,0,1,341.827,0.304169503
305.65832,0.549282907,0.347547581,105.813,18.713,4,4,0.125,0,297.802,0.355285536
257.59302,0.564710159,0.415937641,97.959,9.449,9,4,0.194,0,246.886,0.494489518
348.36853,0.282167578,0.293010712,111.465,8.665,5,4,0.125,0,331.993,0.204882718
110.44526,0.29143326,0.319801989,92.29,21.412,2,3,0.531,1,110.445,0.23
319.60771,0.482148325,0.344198187,102.328,13.792,8,4,0.363,1,309.098,0.572920148
247.32689,0.590692918,0.452817838,90.666,8.405,6,4,0.131,0,237.261,0.253834736
248.78975,0.683388517,0.46311834,128.598,11.814,5,1,0,1,248.79,0.215080319
145.78893,0.581884359,0.347006921,156.074,8.871,11,4,0.253,1,139.993,0.367273416
295.3922,0.654644975,0.450775218,74.166,7.688,10,5,0.288,1,284.102,0.405115722
323.18649,0.837450128,0.476760867,150.11,4.238,7,4,0,1,323.186,0.629071836
189.57016,0.510798011,0.352235517,67.904,11.156,6,4,0,1,178.927,0.265861049
623.72526,0.637181284,0.449139951,131.578,15.926,8,4,0,1,623.725,0.304169503
150.33424,0.420421925,0.321208121,120.172,10.727,0,4,0.374,0,145.328,0.654800662
239.90812,0.546206711,0.354517343,120.052,4.732,4,4,0.13,0,234.092,0.536570161
186.40934,0.73118423,0.549204384,133.811,7.654,4,1,0.223,1,179.397,0.345802234
195.10812,0.558384455,0.340632714,158.103,7.551,10,4,0.148,0,189.318,0.433005077
285.49179,0.604479007,0.390489535,91.101,4.853,1,4,0.074,0,274.657,0.708607217
188.47302,0.600486543,0.453270236,178.192,8.774,2,4,0.183,0,183.786,0.377531645
237.87057,0.535702528,0.384986117,113.156,8.691,0,3,0,1,235.143,0.327736683
158.45832,0.636119207,0.363499577,95.036,9.65,2,4,3.849,1,154.43,0.212045405
68.98893,0.514414554,0.413757657,123.965,6.917,1,4,0,1,62.787,0.334706549
263.94077,0.67577137,0.435468899,111.492,14.293,0,1,0.13,1,260.882,0.557313136
316.36853,0.382546667,0.335138064,119.194,11.536,7,4,0,1,303.972,0.339576293
269.73995,0.632856419,0.428980521,103.009,7.462,7,4,0.183,1,250.358,0.323112121
220.96934,0.649157388,0.469177429,96.287,5.911,4,4,0.113,0,210.338,0.60211999
85.26322,0.726298027,0.555414576,86.536,9.614,9,4,0,0,85.263,0.589637891
196.64934,0.550303379,0.407373149,108.831,2.932,6,4,0,1,192.493,0.261034569
271.85587,0.724864482,0.524449471,120.119,4.002,4,4,0.078,1,267.685,0.663124801
204.53832,0.558090352,0.349841327,110.666,9.84,10,4,0.572,1,193.533,0.537503904
221.28281,0.53002231,0.409244639,110.551,10.566,2,3,0.196,1,211.958,0.215080319
267.36281,0.796337059,0.582921576,92.012,6.478,1,1,0.119,1,260.278,0.708746211
417.67138,0.830592506,0.639798164,181.549,7.865,5,4,0,1,417.671,0.653306678
158.98077,0.566532654,0.272364626,140.659,9.89,2,1,0.322,1,148.915,0.57540658
189.30893,0.688146051,0.518371606,86.902,7.54,2,5,0.062,1,180.024,0.426223508
189.75302,0.59454079,0.348615302,168.248,5.991,9,4,0,1,181.481,0.666532379
617.82159,0.599133769,0.392994623,148.505,13.179,2,5,5.161,1,571.391,0.394394856
178.33751,0.84219335,0.550422825,85.112,4.059,1,1,0.311,1,174.951,0.651392592
284.47302,0.626436382,0.374271174,174.282,4.812,6,1,0,0,273.421,0.270775999
218.22649,0.749860753,0.51653518,120.006,7.693,10,4,0,0,211.075,0.62646424
194.40281,0.749796959,0.551552455,145.228,6.942,7,4,0.149,0,175.299,0.589946219
263.60118,0.604414492,0.400517951,130.691,6.017,6,4,0.073,0,252.697,0.466304831
174.602,0.818319359,0.667294596,142.01,4.022,11,4,0.241,1,172.141,0.702289777
200.9073,0.611933956,0.37235087,181.889,4.982,10,4,0.36,0,194.171,0.44082644
98.89914,0.475300882,0.344171478,182.57,7.268,4,1,0,1,98.899,0.561018716
184.2673,0.73379894,0.544257506,98.623,10.72,6,1,0.061,1,180.251,0.693478471
250.27873,0.555787461,0.354454708,85.453,10.612,9,1,0.165,1,244.071,0.433005077
180.50567,0.706827671,0.416173065,109.018,8.154,7,3,3.512,1,169.546,0.360370583
149.55057,0.491695071,0.326429668,115.606,3.287,2,4,0.102,1,146.564,0.358976526
173.81832,0.537088297,0.352919184,161.782,6.241,4,3,0.241,0,166.005,0.43483809
182.83057,0.508440336,0.405143447,166.906,11.931,2,1,0,1,182.831,0.444401715
193.4624,0.23330881,0.105308834,82.571,12.21,2,3,0.152,1,193.462,0.23
352.86159,0.526515278,0.40658168,41.21,9.055,8,4,0.427,1,343.458,0.375984302
324.70159,0.620392056,0.390660523,167.841,11.359,11,4,0.119,1,315.31,0.697241445
52.00934,0.695416519,0.412110495,78.382,13.227,9,3,0.388,1,52.009,0.609043943
261.32853,0.619530991,0.354369616,125.02,5.764,0,4,3.344,1,256.11,0.424090811
304.8224,0.626803106,0.405234691,94.304,6.356,7,3,0.212,1,288.868,0.531722098
325.25016,0.324128628,0.191193993,123.891,16.021,6,4,2.728,1,309.29,0.219482172
333.322,0.49030398,0.334415271,73.545,8.301,10,3,3.111,1,329.427,0.233762706
238.44526,0.609294155,0.373060493,88.018,11.258,4,5,4.905,0,226.186,0.464923994
223.52934,0.947327507,0.631289508,111.004,5.304,10,4,0,0,214.698,0.650405808
173.37424,0.68955969,0.529039572,201.333,5.516,9,4,0,1,169.059,0.580900874
9.66485,0.021492905,0,67.046,12.838,4,1,0.12,1,9.665,0.23
257.2273,0.62974904,0.42356389,140.994,2.769,1,4,0.246,1,242.451,0.272602247
281.88689,0.494073815,0.328073305,92.881,8.672,4,4,0,1,274.721,0.260784128
118.49098,0.866171076,0.48833899,173.709,12.708,9,4,0,1,108.344,0.327736683
250.3571,0.822432829,0.531303319,125.783,7.356,7,4,3.199,1,240.054,0.85259138
258.92526,0.7127449,0.47070039,186.012,5.814,4,4,0.171,1,248.018,0.577469082
196.72771,0.597963087,0.423323424,124.534,4.854,10,4,4.807,0,186.717,0.239629098
238.39302,0.467054185,0.374557926,85.973,5.906,7,4,0.311,1,225.367,0.256188754
231.54893,0.688040857,0.372307463,185.97,7.299,2,4,0.218,1,227.027,0.266955186
255.00689,0.636436672,0.429097812,149.948,5.563,4,4,0,0,250.067,0.656941717
233.7171,0.523962423,0.440867557,149.317,7.382,1,4,4.708,0,222.859,0.239629098
159.34649,0.616896386,0.416503946,42.654,16.163,7,4,0.374,1,154.749,0.413752422
287.08526,0.467054185,0.374557926,115.938,6.36,7,5,0.328,0,278.094,0.307824308
552.35873,0.214081713,0,122.799,7.15,0,4,0.177,1,545.158,0.24
221.962,0.572500601,0.368054039,104.469,28.946,2,3,1.483,1,216.178,0.460484845
180.71465,0.689800593,0.533842727,86.01,4.834,6,4,0,0,166.342,0.726267401
344.2673,0.533504314,0.352364098,99.968,15.305,1,4,5.19,1,327.57,0.239629098
92.70812,0.338956022,0.351561407,111.727,14.919,7,1,0.369,1,82.158,0.235614876
230.37342,0.389902814,0,95.386,3.062,11,3,0.064,0,225.373,0.270775999
260.33587,0.697113663,0.518784102,100.694,5.869,1,4,0,1,248.413,0.667410874
238.47138,0.791465542,0.477889304,183.58,3.947,5,1,0,1,227.097,0.400039657
389.19791,0.612235271,0.385209427,125.992,8.273,9,4,0.154,0,380.918,0.265861049
205.97506,0.036043617,0,120.117,3.766,8,4,0.305,1,198.769,0.24
234.52689,0.36951674,0.315628274,171.123,21.854,2,4,0.374,0,224.589,0.192264382
304.84853,0.486974477,0.309813144,90.306,5.508,5,4,0,0,296.025,0.334706549
308.94975,0.700679842,0.503362448,139.402,14.178,7,3,2.345,1,289.21,0.474054831
190.64118,0.520553746,0.355974359,98.018,9.302,11,3,0.223,1,185.202,0.427446571
210.88608,0.769896415,0.458293186,89.019,5.152,6,4,2.194,1,207.424,0.460541281
201.92608,0.339444459,0.319182535,150.024,9.917,1,4,0,1,194.223,0.215080319
237.13914,0.844085061,0.71366982,156.65,8.591,8,1,3.257,1,229.767,0.719747141
277.002,0.822908534,0.572027854,167.878,4.678,10,4,0,0,266.565,0.345802234
198.81751,0.505846145,0.366592713,133.912,9.296,7,1,0.154,0,187.484,0.473346541
203.02322,0.251104742,0.119887622,123.765,18.354,7,3,0.193,1,197.584,0.212045405
224.20853,0.737437395,0.663686476,77.977,9.528,2,3,0.822,0,198.983,0.443291312
312.13669,0.767768809,0.536219993,122.243,7.207,9,4,2.368,1,284.311,0.615699367
163.29098,0.850728266,0.542054631,126.464,5.084,7,1,0,1,159.655,0.463489662
145.55383,0.555730918,0.352868134,159.552,9.727,7,4,0,1,145.554,0.531722098
274.15465,0.732571745,0.457981674,168.013,6.016,1,4,0.107,1,264.22,0.48456253
208.56118,0.615504103,0.439836359,121.91,7.877,5,4,6.478,1,208.561,0.304169503
108.40771,0.665322162,0.394217199,131.078,6.695,0,4,3.268,1,102.806,0.637783286
312.65914,0.506773968,0.379761784,103.077,20.302,0,3,0.183,1,300.472,0.532453875
144.03873,0.807779928,0.486825413,152.041,3.942,7,4,0.206,1,133.863,0.616433818
198.5824,0.606011003,0.487202995,143.986,6.129,9,4,0.328,1,191.803,0.457447167
176.56118,0.518501273,0.383700579,223.34,5.864,7,4,0.107,1,167.172,0.253834736
177.6322,0.498663649,0.32188269,85.7,12.026,9,3,0.328,1,168.629,0.247317099
451.44771,0.421209147,0.294607893,130.126,3.871,9,5,0.235,1,440.668,0.349166902
204.40771,0.823910087,0.549749652,194.532,2.192,3,3,2.148,1,192.789,0.71839133
153.73016,0.59994467,0.396800219,95.11,2.679,9,4,0,1,140.73,0.379523324
243.53914,0.569741152,0.412240601,93.174,9.725,9,4,0.259,1,235.915,0.408110884
388.0224,0.56707373,0.431159805,88.4,2.928,3,5,2.125,1,383.942,0.299877488
286.51057,0.459810163,0.328997859,119.644,8.096,9,4,0.432,1,281.054,0.266955186
125.90975,0.736677413,0.526182556,186.159,9.96,11,4,0.302,0,120.796,0.578658188
181.15873,0.493926145,0.319626776,139.23,13.991,6,4,0.12,0,173.912,0.270775999
183.37914,0.290826477,0.261822385,38.644,10.621,1,4,0,1,176.588,0.22
128.80934,0.747815369,0.459189195,125.618,7.286,9,4,0,0,126.595,0.239629098
217.02485,0.638472268,0.373011673,89.168,13.578,11,4,0,0,217.025,0.212045405
204.5122,0.765141418,0.471493227,220.104,5.286,9,3,0,0,202.176,0.540786009
278.22975,0.600195393,0.48818139,161.405,10.486,1,4,0,1,265.282,0.304169503
270.78485,0.635087811,0.406508249,128.298,9.057,2,1,8.789,1,270.785,0.270775999
318.79791,0.494643265,0.201307558,186.121,7.998,1,5,0,1,303.642,0.199682753
265.63873,0.833967972,0.576903816,116.282,10.557,2,4,0,1,260.139,0.706430072
208.32608,0.698969925,0.486783025,136.932,6.067,2,4,0.198,1,197.671,0.603030145
208.92689,0.858270678,0.515325301,115.139,6.61,9,5,0,1,203.697,0.505487343
281.93914,0.575532412,0.374530029,151.493,6.199,9,4,0,1,279.133,0.460484845
200.48934,0.065327328,0,172.02,10.62,2,4,0,1,196.627,0.21
228.98893,0.674913858,0.479187492,97.342,9.978,0,4,0.212,1,212.172,0.270775999
252.78649,0.506778928,0.328413738,91.008,5.896,3,5,0,1,245.923,0.334706549
309.96853,0,0,93.961,5.129,5,3,0.137,1,307.351,0.21
195.29098,0.738594499,0.467071006,150.155,7.163,7,4,0,1,191.872,0.718485475
253.67465,0.839275393,0.550762085,150.83,7.442,2,3,0.158,1,241.795,0.49271364
277.99465,0.726299713,0.466946703,80.023,8.878,7,4,15.488,1,245.133,0.603024581
137.32526,0.320855383,0.29127103,77.754,10.997,0,3,0.439,1,132.586,0.255832713
92.86485,0.599133769,0.392994623,79.35,23.519,2,7,0,1,92.865,0.323112121
263.00036,0.842972108,0.793412623,62.894,13.163,11,1,0,0,254.984,0.610764004
184.52853,0.247485184,0,133.953,18.935,10,1,0.671,1,178.318,0.2
217.5473,0.672680593,0.476389109,158.517,7.996,4,4,0.213,1,211.145,0.536032112
406.38649,0.642358176,0.409818411,103.807,1.723,10,4,2.705,0,406.386,0.313562114
239.67302,0.577232155,0.431448035,99.995,3.593,11,4,0.345,1,233.146,0.392008771
294.68689,0.454043995,0.421415103,151.805,5.4,7,4,0,1,277.734,0.552807662
136.98567,0.614887588,0.377828215,154.211,5.654,6,3,0,0,130.525,0.618904418
158.45832,0.5534682,0.429149837,180.8,11.567,0,4,0.282,1,154.662,0.529214471
201.92608,0.492669503,0.33137317,107.011,4.736,4,4,0.195,0,196.917,0.217726202
243.90485,0.510075541,0.397493835,122.623,9.433,7,3,0.38,0,227.927,0.649989756
250.74893,0.725843499,0.601187378,85.366,2.844,1,4,0.299,1,241.075,0.579416472
263.65342,0.733714696,0.459665457,100.081,6.677,8,4,0.351,1,256.244,0.250042768
303.98649,0.731065756,0.509878708,127.707,8.311,7,4,0,1,297.964,0.531983193
224.54812,0.536336186,0.414609585,146.02,8.815,7,4,0.328,1,215.179,0.233806829
191.73832,0.479292219,0.299878259,94.958,11.71,8,4,0,1,183.014,0.628125058
256.31302,0.741195239,0.395793546,205.972,8.788,2,4,0,1,247.769,0.768534891
184.65914,0.582804694,0.448669074,119.963,11.537,0,1,1.315,1,170.237,0.212045405
180.81914,0.858677442,0.618219159,121.805,5.098,9,4,0,0,171.479,0.592641203
827.66322,0.219104729,0,59.478,24.986,5,5,2.194,1,793.072,0.25
159.81669,0.46139436,0.32576718,117.298,13.613,6,4,1.21,1,153.658,0.265861049
257.01832,0.843322339,0.554564302,170.412,1.977,0,1,0.206,1,243.601,0.407233015
224.62649,0.772272161,0.500119335,103.433,5.627,6,4,3.355,0,207.128,0.662826893
194.61179,0.597702904,0.437735968,110.178,7.683,0,4,0.386,0,184.662,0.215080319
160.57424,0.609896793,0.479045991,83.053,16.399,11,3,0.125,1,155.394,0.304169503
244.32281,0.705881777,0.491178954,95.301,15.55,1,4,0,1,239.444,0.609188864
214.7522,0.434647101,0.333196089,124.22,5.8,9,4,1.077,1,206.768,0.22424324
217.10322,0.687294463,0.517170481,146.683,5.75,2,4,0,1,202.96,0.553166754
281.65179,0.825805386,0.661382924,105.826,6.89,1,4,0,1,273.386,0.54485592
216.78975,0.475317891,0.366832713,116.432,11.212,7,4,0,0,211.052,0.355285536
383.58159,0.153605548,0.381467815,128.022,5.378,10,4,0.271,0,376.163,0.256866156
78.05342,0.552704814,0.387008322,177.093,10.99,7,1,0.862,1,68.598,0.473346541
256.20853,0.797420741,0.536400011,163.204,8.311,5,4,3.1,0,247.025,0.755899158
254.09261,0.845373304,0.534429714,93.988,5.871,7,4,0.073,1,233.006,0.221756119
215.74485,0.774798919,0.543958211,151.936,6.81,11,4,0.154,1,208.132,0.642859589
245.99465,0.492020054,0.323956948,83.905,15.732,0,5,5.439,1,233.779,0.237211368
259.76118,0.749876367,0.528302262,137.342,10.175,5,4,0,1,253.806,0.649675062
242.15465,0.811092053,0.815681531,95.464,3.38,6,4,0.09,0,229.622,0.419125893
495.38567,0.598985507,0.40411691,140.013,5.085,9,4,0.479,1,486.859,0.277449368
193.64526,0.672199944,0.466784212,211.986,6.874,0,4,0.38,1,180.048,0.334706549
208.14322,0.576568766,0.412528052,78.134,9.073,2,4,0,1,198.966,0.394394856
499.51302,0.320855383,0.29127103,92.924,15.872,2,4,0.477,0,486.11,0.212045405
154.3571,0.045245602,0,129.393,8.251,7,1,0.508,1,148.492,0.24
309.41995,0.588932086,0.349366361,118.372,7.183,9,4,0,1,306.068,0.265861049
191.9473,0.767768809,0.536219993,97.643,7.711,7,4,0.189,1,191.947,0.664286934
265.97832,0.648718577,0.508558252,150.116,5.425,7,4,0.345,1,250.392,0.215080319
207.98649,0.703690572,0.529195922,119.066,7.46,9,4,0.142,1,192.784,0.413739836
250.14812,0.42127454,0.42886311,137.846,6.942,11,4,2.908,1,240.234,0.58222428
293.72036,0.220435886,0,87.99,6.481,6,4,0,1,288.073,0.25
343.562,0.711165787,0.466826993,104.521,11.947,4,4,3.158,0,332.806,0.270775999
267.31057,0.455371855,0.3138666,170.003,3.545,7,4,0,1,267.311,0.212045405
205.08689,0.690492032,0.458987258,91.89,4.181,11,4,0.171,0,196.882,0.476248227
35.97016,0.495066661,0.372179878,106.269,20.026,8,1,0.374,0,33.576,0.324058699
248.81587,0.627655167,0.352824194,168.193,8.432,0,4,1.029,1,245.911,0.408110884
443.68934,0.640860156,0.32220637,100.331,6.465,3,7,0,0,443.689,0.405115722
337.71057,0.605880471,0.393660868,219.826,14.443,2,3,5.23,1,327.738,0.599660358
253.54404,0.507862067,0.338846449,177.841,14.233,2,4,0.144,1,235.462,0.57010593
130.61179,0.567268549,0.387973346,101.166,14.669,0,4,0.206,1,120.198,0.688504365
169.50812,0.748104672,0.545975531,106.413,14.338,8,1,2.479,1,169.508,0.6061494
225.33179,0.461917431,0.360625671,150.784,28.2,9,3,0.63,0,204.608,0.334706549
232.202,0.941896455,0.598596745,138.364,4.165,1,1,0.495,0,223.126,0.927132546
252.86485,0.632242851,0.453435791,123.997,10.468,3,4,0.346,1,241.993,0.47643522
247.53587,0.605880471,0.393660868,110.04,8.069,5,4,0.398,1,235.294,0.265861049
194.97751,0.63589871,0.530262813,91.453,9.769,2,4,3.268,1,185.94,0.38293509
215.77098,0.248503726,0,100,18.86,4,4,0.356,0,203.343,0.25
238.28853,0.561464646,0.423527585,138.732,11.4,2,5,2.165,1,228.258,0.266955186
244.50567,0.570418511,0.372378538,87.136,13.311,2,4,0.205,0,233.314,0.641771193
208.45669,0.611771113,0.402054897,96.874,14.445,3,4,0.514,1,204.614,0.565451012
233.92608,0.294566263,0,99.955,7.306,0,1,0.223,1,227.927,0.27
238.41914,0.589512634,0.38490225,123.81,7.404,5,5,0.183,1,229.198,0.619305881
234.57914,0.588811881,0.382545795,42.106,14.206,5,4,0.223,1,220.77,0.212045405
208.66567,0.639883304,0.375494483,120.064,7.705,0,4,0.171,1,193.567,0.511424326
431.93424,0.427987492,0.273365751,134.046,6.451,7,4,0,0,419.178,0.352232225
192.41751,0.370215709,0.289970667,129.591,17.307,7,4,0.26,1,174.126,0.377531645
171.4673,0.578998679,0.390828596,84.496,14.736,0,5,0.404,1,165.796,0.215080319
296.95955,0.929030287,0.750426551,128.134,4.854,2,4,0,0,287.672,0.776350976
235.04934,0.520933079,0.206020372,126.191,8.748,4,4,0.154,0,222.023,0.253834736
182.83057,0.555985053,0.326848818,74.601,14.755,9,4,0.247,1,171.712,0.265861049
248.18893,0.44104996,0.353000688,123.633,6.427,7,4,0.293,1,242.55,0.436904602
127.16363,0.580910693,0.295117194,80.167,21.177,1,1,0,1,122.863,0.266955186
420.49261,0.316517395,0.298271606,240.314,15.655,9,1,0,1,420.493,0.288481643
187.95057,0.188667695,0,103.432,11.516,4,4,0.274,1,184.227,0.26
64.62649,0.603382768,0.449423635,90.148,3.985,6,4,0,0,64.626,0.367273416
220.15955,0.486921796,0.370095929,160.027,7.717,2,4,0.554,1,214.616,0.229144104
145.162,0.590131052,0.384549528,129.781,6.643,3,1,0.148,1,136.319,0.928367113
308.45342,0.700679842,0.503362448,103.637,9.503,1,1,0.108,1,303.554,0.239629098
421.95546,0.720711058,0.522047955,122.484,5.721,0,4,0,1,414.766,0.360370583
234.78812,0.572500601,0.368054039,146.569,8.032,10,4,0.328,0,234.788,0.494489518
978.442,0.830252262,0.507965802,134.075,11.524,9,4,0,0,966.954,0.812029297
34.42893,0.81592342,0.555138322,86.056,12.088,8,4,0.177,1,34.429,0.249065795
116.1922,0.688003349,0.469340374,56.306,27.369,7,1,0.107,0,102.777,0.304169503
189.70077,0.744007915,0.520049688,119.683,12.1,6,3,0,1,177.046,0.819642711
190.04036,0.188667695,0,122.91,21.761,6,4,1.083,0,183.606,0.3
399.882,0.619747147,0.40738683,85.399,10.648,3,4,3.663,1,394.043,0.459127718
183.53587,0.573039791,0.437866012,174.268,6.601,0,4,0.296,1,175.984,0.494489518
169.35138,0.634226963,0.443708895,99.435,14.073,0,4,0,1,163.828,0.405115722
257.69751,0.732660312,0.458439468,99.566,9.495,2,4,0.305,1,244.849,0.758973794
225.48853,0.153605548,0.60725728,106.919,4.947,6,4,0.345,0,221.931,0.563246899
133.3024,0.540279892,0.34219231,152.729,13.771,9,4,0.084,1,125.028,0.572920148
277.81179,0.60773432,0.448452837,133.005,5.431,11,4,0.09,1,277.812,0.266955186
307.04281,0.632008013,0.144684661,157.582,17.337,0,4,0.302,1,294.371,0.652518217
